filepath,tokenIndex,lineNumber
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_15_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_int_15_omitgood.final.ll,402,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_15_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_int_15_omitgood.final.ll,465,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_15_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_int_15_omitgood.final.ll,402,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_15_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_int_15_omitgood.final.ll,465,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_09_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_int_09_omitgood.final.ll,398,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_09_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_int_09_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_09_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_int_09_omitgood.final.ll,398,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_09_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_int_09_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_09_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_int_09_omitgood.final.ll,398,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_09_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_int_09_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_09_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_int_09_omitgood.final.ll,398,37
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_09_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_int_09_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.final.ll,471,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.final.ll,510,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.final.ll,471,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.final.ll,510,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.final.ll,471,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.final.ll,510,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.final.ll,471,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_long_03_omitgood.final.ll,510,48
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_62b_omitgood.cpp_dir/point/CWE416_Use_After_Free__malloc_free_int64_t_62b_omitgood.final.ll,420,39
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_62b_omitgood.cpp_dir/bds/CWE416_Use_After_Free__malloc_free_int64_t_62b_omitgood.final.ll,420,39
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_62b_omitgood.cpp_dir/api/CWE416_Use_After_Free__malloc_free_int64_t_62b_omitgood.final.ll,420,39
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_62b_omitgood.cpp_dir/arr/CWE416_Use_After_Free__malloc_free_int64_t_62b_omitgood.final.ll,420,39
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_16_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_char_16_omitgood.final.ll,357,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_16_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_char_16_omitgood.final.ll,406,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_16_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_char_16_omitgood.final.ll,357,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_16_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_char_16_omitgood.final.ll,406,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_16_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_char_16_omitgood.final.ll,357,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_16_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_char_16_omitgood.final.ll,406,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_16_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_char_16_omitgood.final.ll,357,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_char_16_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_char_16_omitgood.final.ll,406,42
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.final.ll,471,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.final.ll,510,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.final.ll,471,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.final.ll,510,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.final.ll,471,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.final.ll,510,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.final.ll,471,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_int64_t_03_omitgood.final.ll,510,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.final.ll,459,44
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.final.ll,481,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.final.ll,459,44
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.final.ll,481,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.final.ll,459,44
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.final.ll,481,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.final.ll,459,44
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_char_04_omitgood.final.ll,481,49
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_63b_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_int64_t_63b_omitgood.final.ll,301,28
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_63b_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_int64_t_63b_omitgood.final.ll,301,28
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_63b_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_int64_t_63b_omitgood.final.ll,301,28
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_63b_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_int64_t_63b_omitgood.final.ll,301,28
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.final.ll,511,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.final.ll,511,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.final.ll,511,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_struct_03_omitgood.final.ll,511,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.final.ll,435,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.final.ll,479,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.final.ll,435,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.final.ll,479,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.final.ll,435,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.final.ll,479,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.final.ll,435,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_struct_14_omitgood.final.ll,479,47
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.final.ll,386,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.final.ll,427,41
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.final.ll,386,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.final.ll,427,41
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.final.ll,386,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.final.ll,427,41
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.final.ll,386,36
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_int64_t_11_omitgood.final.ll,427,41
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_03_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_struct_03_omitgood.final.ll,436,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_03_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_struct_03_omitgood.final.ll,456,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_03_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_struct_03_omitgood.final.ll,436,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_03_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_struct_03_omitgood.final.ll,456,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_03_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_struct_03_omitgood.final.ll,436,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_03_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_struct_03_omitgood.final.ll,456,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_03_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_struct_03_omitgood.final.ll,436,38
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_struct_03_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_struct_03_omitgood.final.ll,456,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.final.ll,516,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.final.ll,564,54
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.final.ll,516,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.final.ll,564,54
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.final.ll,516,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.final.ll,564,54
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.final.ll,516,49
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_long_04_omitgood.final.ll,564,54
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.final.ll,511,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.final.ll,511,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.final.ll,511,47
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.final.ll,442,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_struct_02_omitgood.final.ll,511,47
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.final.ll,479,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.final.ll,517,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.final.ll,479,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.final.ll,517,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.final.ll,479,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.final.ll,517,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.final.ll,479,43
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_array_long_17_omitgood.final.ll,517,48
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_08_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_int_08_omitgood.final.ll,489,50
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_08_omitgood.cpp_dir/point/CWE416_Use_After_Free__new_delete_int_08_omitgood.final.ll,516,55
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_08_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_int_08_omitgood.final.ll,489,50
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_08_omitgood.cpp_dir/bds/CWE416_Use_After_Free__new_delete_int_08_omitgood.final.ll,516,55
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_08_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_int_08_omitgood.final.ll,489,50
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_08_omitgood.cpp_dir/api/CWE416_Use_After_Free__new_delete_int_08_omitgood.final.ll,516,55
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_08_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_int_08_omitgood.final.ll,489,50
./data_416/SARD/data_source/CWE416_Use_After_Free__new_delete_int_08_omitgood.cpp_dir/arr/CWE416_Use_After_Free__new_delete_int_08_omitgood.final.ll,516,55
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_64a_omitgood.c_dir/point/CWE416_Use_After_Free__malloc_free_int64_t_64a_omitgood.final.ll,452,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_64a_omitgood.c_dir/bds/CWE416_Use_After_Free__malloc_free_int64_t_64a_omitgood.final.ll,452,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_64a_omitgood.c_dir/api/CWE416_Use_After_Free__malloc_free_int64_t_64a_omitgood.final.ll,452,42
./data_416/SARD/data_source/CWE416_Use_After_Free__malloc_free_int64_t_64a_omitgood.c_dir/arr/CWE416_Use_After_Free__malloc_free_int64_t_64a_omitgood.final.ll,452,42
